	logFC	logCPM	PValue	FDR
NODE_28753_length_1006_cov_34.178609_g14836_i1	1.3977576197635	6.21335604712372	0.00015621637670804	0.00165246888625517
NODE_18854_length_1437_cov_1338.217360_g8437_i1	-1.19523217211559	9.08614129732517	0.000157678273763899	0.00166691217931309
NODE_10533_length_1964_cov_171.703280_g6015_i1	-1.40613442532677	5.60557873078252	0.000158167550610584	0.00167106193837751
NODE_38250_length_689_cov_13.260062_g24058_i0	1.69879167762931	4.83006618127992	0.000158494820604267	0.00167247375144661
NODE_698_length_4375_cov_15.092567_g108_i1	1.6971304383079	4.59719904442799	0.000158494820604267	0.00167247375144661
NODE_60546_length_263_cov_4.295455_g45336_i0	1.61639309579113	4.66528657510476	0.000162560128623197	0.00171432457987613
NODE_20647_length_1346_cov_103.497314_g9563_i1	-1.34861220261754	5.94510904743107	0.00016275949206246	0.00171537978394566
NODE_42478_length_568_cov_213.708571_g27532_i0	1.46906868944233	5.7269959941503	0.000163300123350377	0.00171931378063819
NODE_48769_length_418_cov_138.813333_g33570_i0	1.23087447890897	7.65347939813046	0.00016333182320408	0.00171931378063819
NODE_17993_length_1483_cov_3451.985417_g11136_i0	-1.22092472670468	8.20156351755644	0.000165391773913336	0.00173821243321721
NODE_18321_length_1465_cov_24.106188_g11317_i0	1.86256008101464	5.02461882993849	0.000165419832126694	0.00173821243321721
NODE_12929_length_1785_cov_777.293915_g8092_i0	-1.19926631843472	8.6731246421253	0.000165429040188092	0.00173821243321721
NODE_26019_length_1113_cov_50.397196_g15891_i0	-1.72883458509076	4.44111676638386	0.000165902745620844	0.00174107170586541
NODE_30163_length_952_cov_50.986799_g11024_i1	-1.70171761549787	5.15973119345198	0.000165902745620844	0.00174107170586541
NODE_5476_length_2517_cov_30.909863_g3515_i0	1.42728400847253	5.81759935687803	0.000166998330739602	0.0017510766905845
NODE_10634_length_1956_cov_125.525353_g5258_i1	1.31233350885551	6.24163145949062	0.000167058839069309	0.0017510766905845
NODE_22099_length_1282_cov_742.610169_g9198_i1	-1.20374653625269	8.70826869583502	0.00016757266616287	0.00175539735312154
NODE_5324_length_2542_cov_62.690276_g3404_i0	-1.47614010931027	5.24085321196249	0.000168916956024337	0.0017684069687057
NODE_1511_length_3676_cov_107.632810_g999_i0	-1.41822176832386	5.3696679924835	0.000169123663290947	0.00176920995039717
NODE_31563_length_904_cov_29.855981_g19300_i0	-1.70764878557895	4.49412112912633	0.000169403337846296	0.00176920995039717
NODE_13955_length_1716_cov_79.024507_g8708_i0	-1.70135304224996	4.71915915387474	0.000169403337846296	0.00176920995039717
NODE_10114_length_1998_cov_89.975959_g6390_i0	-1.67313591020273	4.4280837572598	0.000169403337846296	0.00176920995039717
NODE_4517_length_2688_cov_62.163327_g2914_i0	-1.48944102873024	5.23114867926108	0.000171176891203957	0.00178557344121809
NODE_22079_length_1283_cov_70.128226_g7761_i2	-1.46479305216063	5.0621983529871	0.000171176891203957	0.00178557344121809
NODE_52198_length_357_cov_69.729299_g36988_i0	-1.59590336085318	4.79337415613537	0.00017148834320083	0.00178774269188361
NODE_52865_length_347_cov_913.516447_g37655_i0	-1.2177977398376	8.08015296325035	0.000171825975229443	0.00178910265223323
NODE_32014_length_888_cov_162.697041_g19590_i0	-1.29387348257229	6.19753987579008	0.000171929512718951	0.00178910265223323
NODE_43195_length_549_cov_86.883399_g28179_i0	1.28309928104905	6.94347825855594	0.000171929512718951	0.00178910265223323
NODE_15141_length_1640_cov_13.121478_g8758_i1	1.75649349150121	4.30977841667073	0.000173527068391786	0.001804639722697
NODE_22743_length_1254_cov_31.552436_g13929_i0	1.44616265088999	5.81040203419066	0.000174534360462088	0.00181402319050668
NODE_18575_length_1452_cov_301.337119_g11472_i0	1.19717318301339	8.43201233796897	0.00017749341643649	0.00184366883675522
NODE_29541_length_978_cov_17.051337_g18014_i0	1.69627651386423	4.48009172941459	0.000178127197315217	0.00184914014809078
NODE_13291_length_1761_cov_52.379511_g7739_i1	1.35666860728784	6.22829618530403	0.000179163381333385	0.00185877972922095
NODE_53227_length_342_cov_25.434783_g38017_i0	1.34185169869741	6.59420336731477	0.000180295042928322	0.00186939770200711
NODE_14620_length_1671_cov_103.035627_g9116_i0	1.40684882602726	5.44378595093367	0.000181121141069088	0.00187683658717902
NODE_29784_length_967_cov_1346.988095_g18176_i0	-1.18351105010992	9.2664508797101	0.000181682066769829	0.001881520396512
NODE_4040_length_2787_cov_103.145408_g2578_i1	-1.4890235872002	4.76150040996687	0.000182474316921824	0.00188859278041198
NODE_9_length_10879_cov_175.341547_g5_i0	-1.49518951548535	5.83157212607507	0.000183169232158938	0.00189351604806314
NODE_2729_length_3140_cov_104.852115_g1767_i0	-1.46734674620719	5.2003249919596	0.000183169232158938	0.00189351604806314
NODE_9527_length_2048_cov_44.918703_g5461_i1	1.37023008827729	5.95714901194272	0.000184531655158058	0.00190645921722505
NODE_36058_length_754_cov_57.436006_g21135_i1	1.52078720391	4.55398294384461	0.00018501582581968	0.00191031881363368
NODE_20014_length_1378_cov_181.480899_g12322_i0	1.20373595984503	8.59376213506084	0.000186918485873287	0.00192823496499472
NODE_25598_length_1130_cov_55.336707_g2565_i2	1.38975049076215	6.49686293326496	0.000186974271527507	0.00192823496499472
NODE_13956_length_1716_cov_45.026898_g3885_i2	-1.71090152811169	4.28149136146747	0.000187342712067024	0.00193088186649509
NODE_14892_length_1655_cov_28.057692_g1678_i3	-1.87798801529254	4.43532209894935	0.000188313908728803	0.00193973432282728
NODE_19022_length_1428_cov_56.296751_g11036_i1	-1.60049606597969	5.05008341724588	0.0001907605125358	0.0019637646564621
NODE_8828_length_2113_cov_177.666667_g301_i4	1.4729880092981	6.06545142876238	0.00019267600817525	0.00198230218297753
NODE_78953_length_175_cov_0.939394_g63743_i0	-1.40065610053229	5.30989086001979	0.000193031278744256	0.0019847751839454
NODE_17893_length_1488_cov_42.709343_g11073_i0	1.34229332386924	6.15976336908044	0.000193181287200711	0.00198513596377459
NODE_45725_length_487_cov_104.033784_g30567_i0	1.2407264128994	7.06873650824947	0.00019379412756784	0.00199024955981383
NODE_20194_length_1370_cov_8.696307_g12438_i0	1.75064053876015	4.9394402140258	0.000196895980892402	0.0020209038466639
NODE_15485_length_1621_cov_136.534221_g7036_i1	-1.4585118413942	5.45374322377008	0.000199076780778317	0.00204207381898138
NODE_35953_length_757_cov_48.275910_g22338_i0	-1.58113181732597	4.870044827045	0.000200581446733823	0.00205628718746591
NODE_2303_length_3298_cov_20.211367_g1482_i1	1.65583668435847	4.88117658050813	0.000202588010105647	0.00207562591136711
NODE_31008_length_924_cov_58.110102_g18944_i0	-1.47178574308528	5.13406161953791	0.000203177985763279	0.002080436589256
NODE_13767_length_1728_cov_73.949555_g8595_i0	-1.52044030110683	5.00023408468981	0.000203614994695469	0.00208367619571655
NODE_19700_length_1393_cov_64.080000_g9813_i1	1.28155550369963	6.82949055934268	0.000208396511738155	0.00213134478612486
NODE_44381_length_519_cov_16.241597_g29276_i0	1.46419595996308	5.49587188828625	0.000210041698318212	0.00214689958387502
NODE_11492_length_1888_cov_43.293767_g7248_i0	-1.46461576447222	4.82695409331654	0.000211824521699427	0.00216384197979651
NODE_17060_length_1535_cov_6.632038_g10579_i0	1.7443424921088	4.53215008788895	0.000212649622511248	0.00217098674897122
NODE_30979_length_925_cov_26.143991_g18927_i0	1.42104089546469	5.72940531235566	0.000213645618764709	0.00217986675637424
NODE_39755_length_644_cov_431.144759_g8735_i2	-1.2241828734617	7.33705820206399	0.000213811978020007	0.00218027633312727
NODE_34891_length_791_cov_15.807487_g21559_i0	1.65794281551701	5.11959410058371	0.00021477204121497	0.00218619460220824
NODE_5144_length_2569_cov_94.971101_g2013_i1	-1.65139540334618	4.30267693909396	0.00021477204121497	0.00218619460220824
NODE_10767_length_1947_cov_13.061975_g6784_i0	1.62811136579867	4.63119730859666	0.00021477204121497	0.00218619460220824
NODE_1392_length_3750_cov_37.725924_g917_i0	-1.68504634222249	4.44557304748815	0.000214946317727372	0.00218668003087316
NODE_1550_length_3652_cov_158.686063_g1021_i0	-1.28337528445225	6.44620620061285	0.000215427498649909	0.00219028523347765
NODE_66252_length_224_cov_5.828729_g51042_i0	1.87472838222082	4.24583009095101	0.000215574775076536	0.00219049333216005
NODE_35207_length_781_cov_57.487805_g17935_i1	1.31910009882251	6.51934387518514	0.000218808747702399	0.00222204721211714
NODE_18864_length_1437_cov_13.286944_g11655_i0	1.56161389943487	5.0122517100628	0.000220116254852949	0.00223401186035831
NODE_19180_length_1420_cov_85.315904_g11407_i1	1.34752602662127	6.31702630501058	0.000221510690482927	0.00224684419694778
NODE_9892_length_2016_cov_60.375570_g6253_i0	-1.63942013620504	4.32327668894971	0.000226895668578381	0.00229607251260864
NODE_13034_length_1779_cov_13.341014_g7524_i1	1.63225221450848	5.92723311755	0.000226895668578381	0.00229607251260864
NODE_1708_length_3571_cov_38.482710_g392_i1	-1.63195088492037	4.41458160050293	0.000226895668578381	0.00229607251260864
NODE_25729_length_1125_cov_14.016636_g15709_i0	1.61858394437744	4.54605540890024	0.000226895668578381	0.00229607251260864
NODE_29410_length_983_cov_117.415957_g17932_i0	1.24376314816174	7.08428925618518	0.000227632150389478	0.00230217667788515
NODE_12188_length_1839_cov_41.139755_g420_i6	-1.99271111028704	4.0771577734308	0.000227795650786532	0.00230248219525252
NODE_31962_length_890_cov_652.351830_g19557_i0	-1.21280606649967	7.22822170221832	0.000228543888503103	0.00230869422807169
NODE_27102_length_1071_cov_52.283074_g15228_i1	-1.58007393880502	4.58701369630592	0.000229809122286018	0.00231876330512189
NODE_12915_length_1786_cov_57.525531_g6028_i1	-1.54109289718119	4.68484721568422	0.000229809122286018	0.00231876330512189
NODE_30778_length_931_cov_126.358108_g11357_i2	-1.34675940947666	5.71952443867933	0.00023107625306866	0.00233018750467486
NODE_8906_length_2105_cov_19.136275_g5651_i0	1.57725821484912	4.93353708600413	0.000234622742706686	0.00236319140379901
NODE_36215_length_749_cov_85.865439_g15912_i1	-1.5745651098118	4.68055781487603	0.000234622742706686	0.00236319140379901
NODE_19903_length_1384_cov_36.657718_g5324_i4	1.47361945516874	5.38488970462912	0.000236862280830926	0.00238435841437844
NODE_9747_length_2029_cov_48.751259_g5297_i1	1.31507760621139	5.82197676548545	0.000238573873853716	0.00240018934009848
NODE_32987_length_856_cov_11.365314_g20238_i0	1.61356005003295	4.40535091867496	0.000238940365549536	0.00240247722613661
NODE_25650_length_1128_cov_41.073733_g15663_i0	1.2783105931339	7.12568402078398	0.000239302771089772	0.00240472138906616
NODE_11571_length_1881_cov_383.964091_g3753_i3	-1.40827926427275	5.4549804187711	0.000242271264437951	0.0024331359429658
NODE_27629_length_1051_cov_195.144841_g16831_i1	1.268051230486	7.03102453460084	0.000243129142069381	0.00244015471342945
NODE_20178_length_1370_cov_161.181613_g12428_i0	-1.41084831963327	5.26718205642035	0.000243252658129299	0.00244015471342945
NODE_36687_length_736_cov_55.603175_g22884_i0	-1.57461057684959	4.68153667375842	0.000245301759650179	0.00245785533422111
NODE_66080_length_225_cov_4.109890_g50870_i0	1.56899849309783	4.39740391667264	0.000245301759650179	0.00245785533422111
NODE_71820_length_198_cov_29.567742_g56610_i0	1.30987841701247	5.6881048958318	0.000249743198258532	0.00250090667056109
NODE_18559_length_1453_cov_51.932624_g8503_i1	-1.60716671386057	4.51368836430062	0.000250890133252011	0.00250657961931477
NODE_13864_length_1721_cov_58.528605_g8596_i1	-1.59109379295109	4.40567081386796	0.000250890133252011	0.00250657961931477
NODE_38958_length_668_cov_11.811200_g24600_i0	1.58993238693685	5.18122331422094	0.000250890133252011	0.00250657961931477
NODE_39128_length_662_cov_77.040388_g24740_i0	-1.5681236376986	4.80111480787223	0.000250890133252011	0.00250657961931477
NODE_37919_length_698_cov_253.537405_g23814_i0	-1.30968263111749	5.89882184144917	0.000252016914289498	0.00251638160545479
NODE_33005_length_855_cov_92.105911_g20254_i0	1.27741843317371	6.47151838041824	0.000254977619329686	0.00254447336585847
NODE_40543_length_623_cov_9.050000_g25891_i0	1.6374524453959	5.25314954303529	0.000255805760405857	0.00254919894250612
NODE_8704_length_2126_cov_47.279885_g5524_i0	-1.6262941156496	4.63656921460654	0.000255805760405857	0.00254919894250612
NODE_19411_length_1408_cov_45.680586_g11968_i0	-1.50587699426951	5.1308257668409	0.000255893884815654	0.00254919894250612
NODE_28694_length_1008_cov_102.529534_g17486_i0	-1.34467957564631	6.25662378097118	0.000257459076061648	0.0025633130143452
NODE_3912_length_2818_cov_84.623423_g491_i1	-1.80485303524005	4.06065585109074	0.000257797785798027	0.00256520676951331
NODE_1557_length_3649_cov_71.965336_g1025_i0	-1.42403053477867	5.47702017306114	0.000258524234204113	0.00257095430146336
NODE_17550_length_1508_cov_47.592491_g10695_i1	-1.65133403031328	4.17352263402895	0.000259400125783009	0.00257818053669488
NODE_38788_length_673_cov_66.922222_g24475_i0	1.25788895111362	6.48771402454251	0.000261812517493559	0.00260066097020342
NODE_35172_length_782_cov_63.460081_g21761_i0	1.29653544679257	6.0803169020593	0.000264451943880852	0.00262536947045853
NODE_36111_length_752_cov_82.255289_g12338_i2	1.42327564697868	5.30103793521897	0.000265647459443798	0.0026342102264249
NODE_32107_length_885_cov_26.887173_g19646_i0	1.42219064489274	5.35992160808711	0.000265647459443798	0.0026342102264249
NODE_23337_length_1227_cov_253.323480_g14266_i0	-1.2040419542176	8.19963330328136	0.000266924245591926	0.00264535250622773
NODE_29580_length_976_cov_24.325831_g18040_i0	1.45886673066688	5.03251979910098	0.000267968496152435	0.00265417878585847
NODE_30291_length_947_cov_147.896018_g18396_i1	1.26199463321536	6.34255877432031	0.000269904595422021	0.00267182348499713
NODE_36922_length_728_cov_64.200000_g23060_i0	1.3761085253995	5.35796402150433	0.000270842587709476	0.0026795732302941
NODE_26240_length_1104_cov_3837.887842_g3951_i1	-1.21895479216573	7.71154366807963	0.000271295267675345	0.00268251542863418
NODE_14416_length_1686_cov_225.576993_g5828_i3	-1.3372389179591	5.89661021119146	0.000271560103330905	0.00268359795477006
NODE_14646_length_1670_cov_10.553780_g9134_i0	1.82028229217008	4.33930823318658	0.000273103105876808	0.00269730305941451
NODE_15365_length_1628_cov_257.586751_g9562_i0	-1.22342619200874	7.01338813493927	0.000273911034988633	0.00270373669622494
NODE_14048_length_1710_cov_120.492501_g8762_i0	-1.29527081957443	5.91745014316736	0.000274439908824077	0.00270444004962601
NODE_17047_length_1535_cov_59.216488_g10571_i0	1.57019732105042	4.38079639412251	0.000274451974469978	0.00270444004962601
NODE_23262_length_1230_cov_72.189553_g14225_i0	1.55643539592057	5.40939683246939	0.000274451974469978	0.00270444004962601
NODE_8014_length_2197_cov_192.971216_g5093_i0	-1.23172595057617	6.82589156216219	0.000277638368248621	0.00273427889003801
NODE_35826_length_761_cov_11.483287_g22239_i0	1.71389057192545	4.29698895022774	0.000278350473327793	0.0027363588692432
NODE_12180_length_1840_cov_10.329438_g7654_i0	1.69593606195424	4.70622739475415	0.000278350473327793	0.0027363588692432
NODE_35377_length_775_cov_53.797814_g21915_i0	-1.66061698957684	4.29656539778021	0.000278350473327793	0.0027363588692432
NODE_37357_length_716_cov_27.575037_g23390_i0	-1.7553206994998	4.20607313531275	0.000278641614623063	0.0027363588692432
NODE_4006_length_2796_cov_12.503451_g2590_i0	1.75153325906331	4.84533652025445	0.000278641614623063	0.0027363588692432
NODE_16676_length_1555_cov_43.235450_g10368_i0	-1.62146916180056	4.5698360325018	0.000282408261491274	0.00277177290284106
NODE_31416_length_909_cov_56.754042_g18336_i1	1.44440480436498	5.71905045709381	0.000284754484037386	0.00279162823908162
NODE_35957_length_757_cov_37.352941_g22342_i0	1.44135319631058	5.64488215734679	0.000284754484037386	0.00279162823908162
NODE_47874_length_437_cov_61.312183_g588_i6	-1.63766307616848	4.72301115796413	0.000289799598412194	0.00283947717695532
NODE_28847_length_1003_cov_99.551042_g17580_i0	1.2325011342659	7.10552576397936	0.000292386525360462	0.00286320002215228
NODE_33162_length_850_cov_52.054523_g20360_i0	-1.4231889600176	5.27594782687198	0.000293030100249518	0.00286787645989245
NODE_25665_length_1127_cov_127.980627_g15671_i0	-1.29711794709959	6.21655919739094	0.000294346273440587	0.00287912657271388
NODE_13518_length_1745_cov_103.748531_g2524_i2	-1.32137735831786	5.65345186542532	0.000294569605543132	0.00287968045622641
NODE_9023_length_2095_cov_46.240253_g4805_i1	-1.56232107708153	4.75751734274507	0.000295468489569168	0.00288395913122178
NODE_6023_length_2438_cov_19.141127_g3865_i0	1.47632178009974	4.84296274939364	0.000295563406992107	0.00288395913122178
NODE_33772_length_829_cov_74.776081_g20766_i0	-1.44331995864255	5.39427464449752	0.000295563406992107	0.00288395913122178
NODE_27649_length_1051_cov_7.587302_g16840_i0	1.69163132018529	4.45867026120476	0.000295842050510884	0.00288395913122178
NODE_5539_length_2509_cov_41.588402_g3243_i1	-1.66956794492596	4.0924871331309	0.000295842050510884	0.00288395913122178
NODE_25552_length_1132_cov_65.012856_g7728_i1	-1.51300750666857	4.65408722887004	0.000297494334311546	0.00289843041787797
NODE_29197_length_991_cov_32.561181_g15375_i3	-1.75793841379365	4.02766428778904	0.000299212355206734	0.00291188406976965
NODE_23685_length_1212_cov_40.414885_g14460_i0	1.72679505753704	4.93850481607658	0.000299212355206734	0.00291188406976965
NODE_5177_length_2564_cov_69.664419_g791_i1	-1.38269973999603	5.16921011227215	0.000300443425694234	0.00292221831950574
NODE_32374_length_876_cov_45.501801_g19833_i0	1.25956958227168	6.58926570171258	0.000301787005979628	0.00293363463212836
NODE_9366_length_2061_cov_368.997027_g4685_i1	1.15113783034532	9.14346720408555	0.00030397311413086	0.00295322360714088
NODE_46290_length_473_cov_16.425581_g31118_i0	1.38424164274973	6.75929409097036	0.000307228490892879	0.00298206212533652
NODE_5528_length_2510_cov_56.290231_g3552_i0	-1.49961760636869	4.80765982789408	0.000307286707369399	0.00298206212533652
NODE_1565_length_3645_cov_83.972793_g409_i3	-1.55152569780117	4.52687527423247	0.000308800791409998	0.00299507292016637
NODE_40634_length_620_cov_221.540728_g25966_i0	-1.33400231642104	5.57021754062926	0.000309208959562321	0.0029973488032994
NODE_3368_length_2949_cov_41.366827_g683_i1	-1.69260519359769	4.21616955033899	0.000313068931198418	0.00302966538796722
NODE_29787_length_967_cov_150.474026_g18179_i0	-1.66770869721852	4.25530512554432	0.000313068931198418	0.00302966538796722
NODE_7445_length_2260_cov_41.572395_g321_i1	-1.6544580518016	4.20900133622852	0.000313068931198418	0.00302966538796722
NODE_36570_length_739_cov_132.589080_g22789_i0	-1.37626151348982	5.39188700750077	0.000313952997489158	0.00303651964088898
NODE_40353_length_628_cov_86.126496_g25728_i0	1.22620078915754	6.82298283008515	0.000315381664095268	0.00304863059070043
NODE_29707_length_970_cov_297.529666_g18125_i0	-1.192885574546	7.24402920146781	0.00031622511189481	0.00305507415149382
NODE_24161_length_1189_cov_215.028796_g14752_i0	-1.21787496927075	7.09942923057146	0.000319331655503244	0.00308078228335485
NODE_3766_length_2852_cov_21.250623_g2428_i0	1.59142929821791	4.37622888336902	0.000319363763865292	0.00308078228335485
NODE_5011_length_2594_cov_8.222266_g3214_i0	1.70452553460717	4.3011691549416	0.000319456524408269	0.00308078228335485
NODE_28114_length_1031_cov_58.905870_g17136_i0	1.28647978663209	6.12966704629252	0.000319854137421085	0.00308078228335485
NODE_15001_length_1648_cov_17.163863_g9356_i0	1.50539990099337	4.93981858143825	0.000319956201015318	0.00308078228335485
NODE_4768_length_2635_cov_42.468364_g424_i3	-1.48128242014985	4.79872593856314	0.000319956201015318	0.00308078228335485
NODE_89811_length_152_cov_2.211009_g74601_i0	1.73639463704042	4.35355452597841	0.00032190437686714	0.00309781404234149
NODE_31387_length_910_cov_78.820069_g2201_i5	-1.4048289011182	5.05654866053205	0.000325299670347276	0.00312700417672724
NODE_37658_length_706_cov_31.675716_g20598_i1	1.40331101334676	5.02317309083336	0.000325299670347276	0.00312700417672724
NODE_31271_length_914_cov_24542.401837_g19102_i0	-1.40574377298078	4.83524653350988	0.000326762298556682	0.00313931698846948
NODE_45128_length_501_cov_68.727074_g29986_i0	1.2727004447657	5.80769761459374	0.000328097358698104	0.00315039120297446
NODE_49901_length_396_cov_10.968839_g34698_i0	1.49824808446675	4.7167582695087	0.000330956070213888	0.003174809144677
NODE_77112_length_180_cov_1.642336_g61902_i0	-1.26883199717802	6.77019384649539	0.000331007946599703	0.003174809144677
NODE_34001_length_821_cov_50.598972_g20925_i0	1.36303682917744	5.23885152046137	0.000333756170035834	0.00319720343319861
NODE_53174_length_343_cov_14.006667_g37964_i0	-1.56479888178588	4.66026285690601	0.000333793923654507	0.00319720343319861
NODE_31585_length_903_cov_27.933721_g19317_i0	1.38614341459404	5.74641371726963	0.000333898054503316	0.00319720343319861
NODE_34652_length_799_cov_14.335979_g14448_i2	1.68710352052787	4.05879285682701	0.000339332178707603	0.00324743714958179
NODE_26345_length_1100_cov_69.049196_g5385_i2	-1.37485261510027	5.38426138824059	0.000340232072693384	0.00325244539220006
NODE_5190_length_2562_cov_38.036522_g2376_i1	1.36840905850178	5.67210991504112	0.000340232072693384	0.00325244539220006
NODE_1885_length_3468_cov_50.880584_g1229_i0	-1.54093819223445	4.61181261642663	0.000345861719689493	0.00330252809263173
NODE_27409_length_1059_cov_42.549213_g16701_i0	-1.84946487808174	4.03575423545233	0.000346044682624953	0.00330252809263173
NODE_30122_length_954_cov_4.334797_g18390_i0	1.82800349327309	3.96393670020501	0.000346044682624953	0.00330252809263173
NODE_6910_length_2321_cov_75.072871_g4413_i0	-1.63741680053411	5.07609636569713	0.000346633960539849	0.00330632525365287
NODE_36147_length_751_cov_48.912429_g22479_i0	1.37219593641705	5.61495402322573	0.000347946631886336	0.00331701441457205
NODE_24243_length_1186_cov_136.158355_g5479_i2	1.24031607196928	7.24882005412441	0.000350794612091912	0.00334231998305333
NODE_16901_length_1542_cov_85.665777_g9344_i1	-1.48321312027487	5.16847509879673	0.00035247601930647	0.00335648884095918
NODE_9040_length_2094_cov_52.836665_g3730_i2	1.35248444894174	5.35776728450271	0.000352994220550947	0.0033595714412105
NODE_35162_length_782_cov_3873.791610_g21754_i0	-1.11506915520831	11.5564661659215	0.000353282864756409	0.00336046707367963
NODE_9144_length_2083_cov_129.338725_g5801_i0	-1.35745272611663	5.39867813715917	0.000354858767644237	0.00337359953345435
NODE_32372_length_876_cov_61.202881_g19832_i0	-1.42201511431716	5.28365112502285	0.000355638241227394	0.00337915015344444
NODE_4684_length_2651_cov_40.285276_g2154_i1	-1.64671292273973	4.15601113945817	0.000358807140876994	0.00340551348984022
NODE_9936_length_2013_cov_38.221827_g6282_i0	-1.64020232492617	4.34656549244434	0.000358807140876994	0.00340551348984022
NODE_30326_length_946_cov_457.220377_g13578_i1	1.13483928730313	8.67455806800841	0.00036544215535372	0.0034648998115027
NODE_22393_length_1268_cov_161.145306_g13741_i0	-1.20259727104137	7.4262775139618	0.000365465292147616	0.0034648998115027
NODE_5527_length_2510_cov_92.007296_g3551_i0	-1.31770682069604	5.47883571304172	0.00036980595371329	0.00350412948131836
NODE_97825_length_140_cov_2.412371_g82615_i0	1.89737065080389	4.31979958159959	0.000370669727479883	0.00351038863623219
NODE_34124_length_817_cov_53.567183_g21015_i0	-1.42044225739193	5.11482658993127	0.000373082829590182	0.00353130564292646
NODE_24089_length_1192_cov_50.935596_g8386_i2	-1.78824980683719	4.50811699332503	0.000374377035711889	0.00354161495886483
NODE_24312_length_1183_cov_88.225439_g8800_i2	-1.35309436365412	5.4441034597343	0.000375145005174033	0.00354693750376369
NODE_25243_length_1145_cov_136.466425_g14322_i1	-1.30275598613131	5.42776276727914	0.000375749665095311	0.00355071100375076
NODE_9018_length_2096_cov_12.114467_g5725_i0	1.6313679904511	4.18102809099832	0.000377857452289169	0.00356672657423121
NODE_22357_length_1270_cov_30.343113_g9509_i1	1.62992805635396	4.10857156251111	0.000377857452289169	0.00356672657423121
NODE_6842_length_2331_cov_133.863636_g2830_i1	-1.55131213616723	4.96256638407732	0.00037890691797852	0.00357467946540741
NODE_33309_length_845_cov_605.514963_g17498_i1	1.12992583068889	9.16209891811292	0.000382078173474503	0.00360263011386384
NODE_12198_length_1838_cov_60.695822_g3263_i1	-1.41909053488737	5.12959555562441	0.000383527704316217	0.00361432491236134
NODE_38649_length_677_cov_2082.044164_g24369_i0	1.10740829504704	12.062027687209	0.000385019138337607	0.00362640163339358
NODE_13124_length_1772_cov_213.480625_g8199_i0	-1.20920985367485	6.58226644278986	0.000387392898640622	0.0036467710796284
NODE_26802_length_1082_cov_277.936477_g16337_i0	-1.17923110410893	7.29397904602538	0.00038858934567982	0.00365604158892877
NODE_25445_length_1137_cov_43.472578_g15541_i0	-1.48186558071625	4.52938725750791	0.000388961015789439	0.00365754631831615
NODE_21156_length_1322_cov_151.962471_g2070_i1	-1.22746051332283	6.50748339501894	0.000389900168156269	0.00366438275556659
NODE_87561_length_156_cov_2.141593_g72351_i0	1.69936292684394	4.59505675981112	0.00039159204338506	0.00367828219545053
NODE_1595_length_3622_cov_48.974294_g656_i1	-1.59619758071867	4.34013286011049	0.000394533862234274	0.0037018891560211
NODE_3128_length_3018_cov_50.934454_g2010_i0	-1.53819549492714	4.29999343220708	0.000394533862234274	0.0037018891560211
NODE_33139_length_851_cov_126.316832_g20347_i0	-1.25224245121033	5.97322034236124	0.000394799350290499	0.00370236915142133
NODE_19459_length_1406_cov_77.328687_g11817_i1	-1.62069317482504	4.77040940316125	0.000396466033954564	0.00371598169860615
NODE_16709_length_1553_cov_34.741722_g10387_i0	1.30273780493436	5.62903284350916	0.000407292587346809	0.00381538620055791
NODE_23239_length_1231_cov_60.718855_g14209_i0	1.2216367113192	6.85163459158945	0.000407680450820946	0.00381694965175123
NODE_10770_length_1946_cov_348.246978_g6787_i0	1.12964323528385	8.26649677388248	0.000410562840874822	0.00384185401585681
NODE_38757_length_674_cov_42.226624_g24453_i0	-1.34998881961092	5.48405660402051	0.000413634906060747	0.00386276803892685
NODE_26853_length_1080_cov_71.120540_g16362_i0	-1.33587548759615	5.72003149642688	0.000413634906060747	0.00386276803892685
NODE_18927_length_1434_cov_10.329978_g11693_i0	1.6802461547218	4.28916542732022	0.00041369230473629	0.00386276803892685
NODE_4814_length_2627_cov_40.784056_g2684_i2	1.66190029346437	4.16782303300336	0.00041369230473629	0.00386276803892685
NODE_21954_length_1289_cov_123.250401_g11859_i1	-1.23694848937411	6.67189834029077	0.000414567079832315	0.00386884480660368
NODE_30776_length_931_cov_139.469595_g17352_i2	1.23122004724909	7.1714911852997	0.000415717087654467	0.00387748216638405
NODE_40019_length_637_cov_91.255892_g25453_i0	1.19169269649432	6.93888778537081	0.000416351023627558	0.00388129928879786
NODE_29510_length_979_cov_885.844017_g16290_i1	-1.13015225154316	8.43725962329328	0.000417145354083682	0.00388660671329101
NODE_17391_length_1516_cov_1412.964698_g10619_i1	-1.1246599120155	9.08266098035521	0.000417398427020809	0.00388686815544876
NODE_8068_length_2192_cov_93.805026_g5121_i0	-1.30464025536347	5.6235399193944	0.000418672732897226	0.00389663404529455
NODE_10559_length_1962_cov_527.666493_g828_i5	-1.23211607490364	6.41770695353524	0.000421988124510842	0.00392537580118486
NODE_2639_length_3171_cov_64.767903_g1711_i0	-1.49496826629086	5.08246205628916	0.000424745722888921	0.00394890076274662
NODE_37088_length_723_cov_168.945588_g23195_i0	-1.20948403889688	6.62609309235547	0.000426700960454785	0.00396494480413984
NODE_6908_length_2321_cov_369.944249_g4314_i1	-1.1740585826908	7.13634109669427	0.000433263888531799	0.00402376366155822
