	x
491	NODE_24028_length_1195_cov_13.297743_g14678_i0
492	NODE_14026_length_1712_cov_8.020371_g8748_i0
493	NODE_50402_length_387_cov_24.215116_g35195_i0
494	NODE_33291_length_846_cov_43.633873_g20460_i0
495	NODE_46415_length_470_cov_60.744731_g31243_i0
496	NODE_83356_length_164_cov_522.983471_g68146_i0
497	NODE_22984_length_1242_cov_13.349458_g14059_i0
498	NODE_20194_length_1370_cov_8.696307_g12438_i0
499	NODE_47522_length_444_cov_73.172070_g32333_i0
500	NODE_84400_length_162_cov_44.336134_g69190_i0
501	NODE_70237_length_205_cov_1.679012_g55027_i0
502	NODE_34652_length_799_cov_14.335979_g14448_i2
503	NODE_44090_length_527_cov_12.415289_g29002_i0
504	NODE_30776_length_931_cov_139.469595_g17352_i2
505	NODE_34914_length_790_cov_16.396252_g21574_i0
506	NODE_42914_length_556_cov_319.403509_g27924_i0
507	NODE_12712_length_1799_cov_19.587130_g7976_i0
508	NODE_30406_length_943_cov_65.632222_g18576_i0
509	NODE_11879_length_1860_cov_58.870666_g7474_i0
510	NODE_10492_length_1968_cov_20.643636_g6614_i0
511	NODE_26718_length_1086_cov_79.000000_g7231_i1
512	NODE_45488_length_492_cov_117.211581_g28673_i1
513	NODE_15885_length_1599_cov_37.616967_g9863_i0
514	NODE_41344_length_600_cov_18.673250_g6127_i1
515	NODE_36572_length_739_cov_102.380747_g22791_i0
516	NODE_17100_length_1532_cov_42.856279_g10605_i0
517	NODE_33312_length_845_cov_144.236908_g20473_i0
518	NODE_2544_length_3200_cov_58.813114_g487_i2
519	NODE_87050_length_157_cov_2.184211_g71840_i0
520	NODE_33568_length_836_cov_37.092055_g20632_i0
521	NODE_37099_length_723_cov_24.480882_g23202_i0
522	NODE_22432_length_1267_cov_46.934641_g13756_i0
523	NODE_60800_length_261_cov_103.036697_g45590_i0
524	NODE_19676_length_1394_cov_403.960030_g11740_i1
525	NODE_27435_length_1058_cov_30.750739_g16719_i0
526	NODE_17772_length_1495_cov_52.655647_g9253_i1
527	NODE_53594_length_337_cov_12.479592_g38384_i0
528	NODE_34750_length_795_cov_52.456117_g21458_i0
529	NODE_19477_length_1405_cov_200.007342_g12004_i0
530	NODE_6294_length_2402_cov_20.512929_g4029_i0
531	NODE_42633_length_564_cov_32.374280_g27665_i0
532	NODE_19595_length_1399_cov_22.083333_g12076_i0
533	NODE_19262_length_1416_cov_33.896577_g10474_i1
534	NODE_44015_length_529_cov_54.296296_g28933_i0
535	NODE_36111_length_752_cov_82.255289_g12338_i2
536	NODE_39658_length_647_cov_124.408940_g23512_i1
537	NODE_57681_length_289_cov_11.873984_g42471_i0
538	NODE_47527_length_444_cov_33.528678_g32337_i0
539	NODE_18469_length_1458_cov_7.725795_g11403_i0
540	NODE_41598_length_592_cov_11.819672_g26772_i0
541	NODE_28753_length_1006_cov_34.178609_g14836_i1
542	NODE_28120_length_1031_cov_31.920040_g17139_i0
543	NODE_29383_length_984_cov_23.215728_g4732_i1
544	NODE_46416_length_470_cov_57.976581_g31244_i0
545	NODE_24415_length_1179_cov_79.264965_g14914_i0
546	NODE_38475_length_682_cov_177.179969_g22179_i1
547	NODE_20913_length_1334_cov_108.338497_g250_i3
548	NODE_14620_length_1671_cov_103.035627_g9116_i0
549	NODE_37831_length_701_cov_57.838906_g23749_i0
550	NODE_32614_length_868_cov_37.423030_g19997_i0
551	NODE_5265_length_2551_cov_14.435407_g3365_i0
552	NODE_13921_length_1718_cov_9.968358_g8687_i0
553	NODE_32148_length_883_cov_188.633333_g7606_i2
554	NODE_21895_length_1292_cov_12.825460_g13442_i0
555	NODE_10634_length_1956_cov_125.525353_g5258_i1
556	NODE_9739_length_2030_cov_24.155511_g6169_i0
557	NODE_35464_length_773_cov_14.180822_g21977_i0
558	NODE_32775_length_863_cov_16.707317_g20098_i0
559	NODE_41099_length_607_cov_17.390071_g26346_i0
560	NODE_20039_length_1377_cov_44.731634_g12340_i0
561	NODE_22477_length_1265_cov_156.140753_g10174_i1
562	NODE_22685_length_1256_cov_490.221764_g13754_i1
563	NODE_33005_length_855_cov_92.105911_g20254_i0
564	NODE_1678_length_3582_cov_47.350664_g1101_i0
565	NODE_29045_length_996_cov_60.161595_g17702_i0
566	NODE_27316_length_1062_cov_81.023553_g16646_i0
567	NODE_29020_length_997_cov_61.153040_g4865_i1
568	NODE_26200_length_1106_cov_9.437441_g15999_i0
569	NODE_17799_length_1494_cov_26.132323_g11014_i0
570	NODE_27101_length_1071_cov_56.772374_g16515_i0
571	NODE_78664_length_175_cov_3.045455_g63454_i0
572	NODE_43942_length_531_cov_12.336066_g28867_i0
573	NODE_89900_length_152_cov_1.733945_g74690_i0
574	NODE_43215_length_549_cov_3.964427_g28196_i0
575	NODE_30859_length_929_cov_18.843115_g18853_i0
576	NODE_22809_length_1251_cov_23.441225_g13958_i0
577	NODE_31970_length_890_cov_21.218418_g8197_i1
578	NODE_28494_length_1016_cov_13.420349_g17358_i0
579	NODE_92288_length_149_cov_2.160377_g77078_i0
580	NODE_29520_length_979_cov_14.403846_g18000_i0
581	NODE_27649_length_1051_cov_7.587302_g16840_i0
582	NODE_24603_length_1173_cov_4.528319_g15021_i0
583	NODE_14064_length_1710_cov_22.552490_g8773_i0
584	NODE_42219_length_575_cov_660.281955_g27301_i0
585	NODE_31136_length_919_cov_156.070776_g19023_i0
586	NODE_22640_length_1258_cov_81.813169_g13864_i0
587	NODE_9803_length_2024_cov_73.924785_g6200_i0
588	NODE_23262_length_1230_cov_72.189553_g14225_i0
589	NODE_34212_length_814_cov_103.217899_g5896_i2
590	NODE_33806_length_828_cov_93.150318_g20790_i0
591	NODE_22997_length_1241_cov_49.451586_g14065_i0
592	NODE_32107_length_885_cov_26.887173_g19646_i0
593	NODE_20334_length_1363_cov_8.845455_g12518_i0
594	NODE_42077_length_579_cov_11.337687_g27182_i0
595	NODE_25662_length_1127_cov_326.083026_g15670_i0
596	NODE_24284_length_1185_cov_11.683888_g14826_i0
597	NODE_34906_length_790_cov_175.547523_g8567_i3
598	NODE_1925_length_3449_cov_23.977980_g1210_i1
599	NODE_24208_length_1188_cov_10.952838_g14777_i0
600	NODE_31656_length_901_cov_6.167832_g19363_i0
601	NODE_89020_length_154_cov_1.225225_g73810_i0
602	NODE_60546_length_263_cov_4.295455_g45336_i0
603	NODE_37077_length_724_cov_6.870778_g23185_i0
604	NODE_10540_length_1964_cov_22.868298_g6647_i0
605	NODE_33352_length_844_cov_17.086142_g20491_i0
606	NODE_70579_length_203_cov_13.375000_g55369_i0
607	NODE_11080_length_1921_cov_22.725240_g6533_i1
608	NODE_22030_length_1286_cov_28.591311_g13525_i0
609	NODE_39482_length_653_cov_15.308197_g25025_i0
610	NODE_28521_length_1015_cov_63.211934_g17371_i0
611	NODE_23589_length_1216_cov_74.034101_g14225_i1
612	NODE_4011_length_2795_cov_24.979288_g2565_i1
613	NODE_21529_length_1307_cov_45.416139_g13215_i0
614	NODE_9249_length_2072_cov_30.557910_g5863_i0
615	NODE_49901_length_396_cov_10.968839_g34698_i0
616	NODE_18864_length_1437_cov_13.286944_g11655_i0
617	NODE_37031_length_725_cov_94.406158_g23147_i0
618	NODE_38387_length_685_cov_12.174455_g24157_i0
619	NODE_8013_length_2198_cov_13.578654_g5092_i0
620	NODE_28092_length_1032_cov_126.841254_g2131_i6
621	NODE_53953_length_332_cov_110.871972_g38743_i0
622	NODE_18568_length_1453_cov_10.590071_g11466_i0
623	NODE_29981_length_960_cov_52.247546_g18299_i0
624	NODE_44967_length_505_cov_12.155844_g29831_i0
625	NODE_34436_length_806_cov_9.007864_g8761_i3
626	NODE_8655_length_2131_cov_11.943966_g5490_i0
627	NODE_23825_length_1205_cov_1689.326162_g5620_i2
628	NODE_38947_length_668_cov_69.984000_g24592_i0
629	NODE_39017_length_666_cov_17.203852_g24648_i0
630	NODE_13808_length_1725_cov_14.144471_g8620_i0
631	NODE_29646_length_973_cov_21.609677_g16948_i1
632	NODE_51408_length_370_cov_24.773700_g36200_i0
633	NODE_23829_length_1205_cov_57.965577_g10716_i1
634	NODE_13365_length_1756_cov_33.687682_g8350_i0
635	NODE_734_length_4312_cov_47.289061_g487_i0
636	NODE_37735_length_704_cov_35.299546_g23678_i0
637	NODE_26151_length_1108_cov_15.516432_g15966_i0
638	NODE_10378_length_1976_cov_32.166580_g6545_i0
639	NODE_24555_length_1174_cov_25.504863_g12539_i1
640	NODE_47525_length_444_cov_36.932668_g32335_i0
641	NODE_42570_length_566_cov_7.558317_g27613_i0
642	NODE_98457_length_132_cov_4.359551_g83247_i0
643	NODE_10912_length_1935_cov_12.396934_g6876_i0
644	NODE_18997_length_1430_cov_5.166547_g11738_i0
645	NODE_40140_length_634_cov_10.037225_g25550_i0
646	NODE_45013_length_504_cov_6.702820_g29874_i0
647	NODE_11753_length_1870_cov_18.158183_g7401_i0
648	NODE_26117_length_1109_cov_40.896811_g15943_i0
649	NODE_19729_length_1392_cov_8.296516_g12155_i0
650	NODE_17893_length_1488_cov_42.709343_g11073_i0
651	NODE_19296_length_1414_cov_32.167761_g11902_i0
652	NODE_18709_length_1445_cov_23.955064_g11559_i0
653	NODE_39686_length_646_cov_51.129353_g20460_i3
654	NODE_48467_length_424_cov_14.186352_g33269_i0
655	NODE_3711_length_2861_cov_38.701207_g2390_i0
656	NODE_45997_length_480_cov_62.805492_g30828_i0
657	NODE_18707_length_1445_cov_31.486448_g11558_i0
658	NODE_37899_length_699_cov_12.195122_g23798_i0
659	NODE_12457_length_1819_cov_8.790541_g7819_i0
660	NODE_22483_length_1265_cov_30.225859_g13778_i0
661	NODE_32302_length_878_cov_69.040719_g18297_i1
662	NODE_21643_length_1303_cov_17.317460_g13283_i0
663	NODE_5190_length_2562_cov_38.036522_g2376_i1
664	NODE_28344_length_1022_cov_33.180797_g17268_i0
665	NODE_18993_length_1430_cov_12.914203_g11735_i0
666	NODE_20806_length_1339_cov_143.337963_g12793_i0
667	NODE_28676_length_1009_cov_25.290890_g17472_i0
668	NODE_17308_length_1521_cov_8.179296_g10730_i0
669	NODE_42046_length_580_cov_23.750466_g27158_i0
670	NODE_24752_length_1166_cov_13.078362_g15111_i0
671	NODE_68105_length_214_cov_177.093567_g52895_i0
672	NODE_25807_length_1122_cov_20.643188_g13312_i1
673	NODE_97580_length_142_cov_2.373737_g82370_i0
674	NODE_33194_length_849_cov_21.378412_g20386_i0
675	NODE_31416_length_909_cov_56.754042_g18336_i1
676	NODE_31803_length_895_cov_296.846244_g62_i11
677	NODE_13945_length_1717_cov_16.692354_g4098_i1
678	NODE_35422_length_774_cov_47.719562_g16402_i3
679	NODE_29304_length_987_cov_49.942797_g5036_i2
680	NODE_33457_length_840_cov_38.588457_g6644_i2
681	NODE_31752_length_897_cov_106.270492_g5217_i1
682	NODE_43939_length_531_cov_34.928279_g28865_i0
683	NODE_22544_length_1263_cov_13.145082_g13809_i0
684	NODE_37228_length_720_cov_13.050222_g23295_i0
685	NODE_7435_length_2261_cov_39.504509_g4746_i0
686	NODE_27589_length_1053_cov_14.728713_g16809_i0
687	NODE_49420_length_405_cov_21.751381_g34217_i0
688	NODE_89811_length_152_cov_2.211009_g74601_i0
689	NODE_24791_length_1164_cov_17.360393_g15142_i0
690	NODE_83528_length_164_cov_1.677686_g68318_i0
691	NODE_59917_length_268_cov_10.280000_g44707_i0
692	NODE_15781_length_1605_cov_8.857234_g9807_i0
693	NODE_43411_length_544_cov_26.612774_g28377_i0
694	NODE_36434_length_743_cov_6.465714_g22685_i0
695	NODE_13559_length_1742_cov_21.726898_g3635_i1
696	NODE_25140_length_1150_cov_17.822945_g751_i7
697	NODE_27868_length_1041_cov_42.316633_g11303_i1
698	NODE_34882_length_791_cov_56.098930_g5053_i2
699	NODE_9049_length_2093_cov_62.049756_g4566_i2
700	NODE_47577_length_443_cov_21.520000_g32387_i0
701	NODE_22253_length_1275_cov_13.986201_g11369_i1
702	NODE_47973_length_435_cov_13.951531_g32777_i0
703	NODE_5369_length_2535_cov_11.508026_g3440_i0
704	NODE_25464_length_1136_cov_95.182068_g8509_i2
705	NODE_11616_length_1878_cov_27.597275_g7320_i0
706	NODE_20135_length_1373_cov_7.405263_g12403_i0
707	NODE_93830_length_148_cov_0.895238_g78620_i0
708	NODE_33266_length_847_cov_11.337065_g7694_i1
709	NODE_13470_length_1748_cov_38.373607_g2390_i1
710	NODE_16157_length_1583_cov_35.662987_g10037_i0
711	NODE_32200_length_882_cov_7.402861_g19703_i0
712	NODE_9664_length_2037_cov_24.636409_g6127_i0
713	NODE_7866_length_2215_cov_10.496777_g5004_i0
714	NODE_5326_length_2542_cov_24.997199_g3406_i0
715	NODE_13008_length_1781_cov_8.060414_g8134_i0
716	NODE_31271_length_914_cov_24542.401837_g19102_i0
717	NODE_37178_length_721_cov_50.014749_g21350_i1
718	NODE_10725_length_1950_cov_11.119560_g6757_i0
719	NODE_20867_length_1336_cov_58.948956_g12824_i0
720	NODE_35553_length_770_cov_50.471802_g15157_i1
721	NODE_21385_length_1314_cov_16.484658_g13131_i0
722	NODE_16078_length_1588_cov_13.937864_g9983_i0
723	NODE_91577_length_150_cov_1.336449_g76367_i0
724	NODE_31039_length_923_cov_30.679545_g18966_i0
725	NODE_35036_length_786_cov_53.337820_g8192_i4
726	NODE_34747_length_795_cov_102.614362_g5258_i4
727	NODE_36496_length_741_cov_34.220630_g22729_i0
728	NODE_54905_length_320_cov_9.469314_g39695_i0
729	NODE_17687_length_1500_cov_133.122169_g10931_i1
730	NODE_15689_length_1610_cov_20.862795_g9756_i0
731	NODE_24096_length_1192_cov_27.570931_g7368_i3
732	NODE_34141_length_817_cov_9.083979_g19306_i1
733	NODE_47076_length_454_cov_7.540146_g31893_i0
734	NODE_15001_length_1648_cov_17.163863_g9356_i0
735	NODE_12197_length_1838_cov_87.997772_g7607_i1
736	NODE_22357_length_1270_cov_30.343113_g9509_i1
737	NODE_37861_length_700_cov_82.465753_g23771_i0
738	NODE_22710_length_1255_cov_28.397690_g8853_i2
739	NODE_25806_length_1122_cov_21.943466_g15759_i0
740	NODE_12627_length_1805_cov_84.644154_g151_i11
741	NODE_4754_length_2638_cov_11.643931_g3059_i0
742	NODE_31987_length_889_cov_73.729314_g14052_i2
743	NODE_20927_length_1334_cov_18.068164_g12867_i0
744	NODE_13576_length_1741_cov_18.790342_g8483_i0
745	NODE_14098_length_1708_cov_12.284685_g8796_i0
746	NODE_42965_length_555_cov_13.378906_g27965_i0
747	NODE_28908_length_1001_cov_36.524008_g17505_i1
748	NODE_31943_length_891_cov_30.341981_g19546_i0
749	NODE_1202_length_3877_cov_9.443923_g797_i0
750	NODE_21274_length_1318_cov_62.270588_g3617_i2
751	NODE_12760_length_1795_cov_79.219749_g151_i12
752	NODE_40786_length_616_cov_44.923211_g26085_i0
753	NODE_25831_length_1121_cov_44.598330_g8419_i2
754	NODE_31585_length_903_cov_27.933721_g19317_i0
755	NODE_24524_length_1175_cov_24.325972_g11017_i1
756	NODE_43851_length_533_cov_29.238776_g28783_i0
757	NODE_20304_length_1364_cov_14.274035_g12501_i0
758	NODE_18565_length_1453_cov_14.704965_g11463_i0
759	NODE_30609_length_937_cov_8.719239_g18701_i0
760	NODE_40208_length_632_cov_54.312394_g25606_i0
761	NODE_36744_length_734_cov_60.272069_g22927_i0
762	NODE_32028_length_888_cov_15.820118_g861_i6
763	NODE_24771_length_1165_cov_11.926916_g15128_i0
764	NODE_24795_length_1164_cov_9.280999_g15146_i0
765	NODE_23645_length_1214_cov_14.473100_g14434_i0
766	NODE_38532_length_681_cov_7.503135_g24275_i0
767	NODE_18927_length_1434_cov_10.329978_g11693_i0
768	NODE_11507_length_1887_cov_11.483731_g7256_i0
769	NODE_25729_length_1125_cov_14.016636_g15709_i0
770	NODE_50538_length_385_cov_13.991228_g35331_i0
771	NODE_31486_length_907_cov_24.134259_g19245_i0
772	NODE_11442_length_1892_cov_24.437534_g7214_i0
773	NODE_60297_length_265_cov_4.234234_g45087_i0
774	NODE_34407_length_807_cov_10.876963_g21205_i0
775	NODE_34536_length_803_cov_6.636842_g21300_i0
776	NODE_27745_length_1046_cov_27.374875_g14773_i1
777	NODE_31915_length_892_cov_8.797409_g19526_i0
778	NODE_22151_length_1280_cov_15.656427_g13599_i0
779	NODE_50943_length_378_cov_3.414925_g35736_i0
780	NODE_29622_length_974_cov_64.140709_g8962_i1
781	NODE_22033_length_1286_cov_20.971038_g12328_i1
782	NODE_35881_length_759_cov_55.903631_g10694_i2
783	NODE_29739_length_969_cov_27.220302_g1811_i2
784	NODE_11245_length_1908_cov_8.810724_g7092_i0
785	NODE_18714_length_1445_cov_11.895863_g11563_i0
786	NODE_29895_length_963_cov_25.502174_g18245_i0
787	NODE_33349_length_844_cov_24.847690_g19547_i2
788	NODE_58908_length_277_cov_7.175214_g43698_i0
789	NODE_29255_length_989_cov_14.379493_g17837_i0
790	NODE_13330_length_1758_cov_24.911953_g8330_i0
791	NODE_24917_length_1159_cov_19.150538_g11674_i1
792	NODE_24595_length_1173_cov_8.624779_g15013_i0
793	NODE_41668_length_590_cov_77.133455_g26830_i0
794	NODE_22187_length_1278_cov_27.561134_g13620_i0
795	NODE_97918_length_139_cov_2.447917_g82708_i0
796	NODE_17731_length_1498_cov_19.895533_g10974_i0
797	NODE_69478_length_208_cov_2.412121_g54268_i0
798	NODE_32833_length_861_cov_37.616137_g17427_i3
799	NODE_49655_length_401_cov_5.541899_g34452_i0
800	NODE_23979_length_1197_cov_24.876083_g14645_i0
801	NODE_37223_length_720_cov_20.638109_g4785_i2
802	NODE_17639_length_1503_cov_31.771918_g10784_i1
803	NODE_35826_length_761_cov_11.483287_g22239_i0
804	NODE_81244_length_169_cov_1.214286_g66034_i0
805	NODE_34548_length_802_cov_253.154150_g20787_i1
806	NODE_41195_length_604_cov_44.303030_g26427_i0
807	NODE_22091_length_1283_cov_15.738710_g13222_i1
808	NODE_36802_length_733_cov_5.347826_g22969_i0
809	NODE_39617_length_649_cov_5.572607_g25133_i0
810	NODE_48421_length_425_cov_37.410995_g33223_i0
811	NODE_13741_length_1730_cov_11.997036_g8580_i0
812	NODE_33670_length_832_cov_58.154626_g18140_i1
813	NODE_39405_length_655_cov_15.937908_g24962_i0
814	NODE_19096_length_1424_cov_22.122375_g11794_i0
815	NODE_13858_length_1722_cov_7.650387_g8651_i0
816	NODE_6672_length_2354_cov_6.811770_g4264_i0
817	NODE_30276_length_948_cov_33.086188_g18489_i0
818	NODE_30473_length_941_cov_35.569042_g4842_i1
819	NODE_42802_length_559_cov_10.395349_g27822_i0
820	NODE_12661_length_1803_cov_11.961364_g7942_i0
821	NODE_22680_length_1257_cov_7.374794_g13889_i0
822	NODE_47442_length_446_cov_11.017370_g32253_i0
823	NODE_18194_length_1473_cov_10.936364_g11242_i0
824	NODE_13132_length_1772_cov_14.443609_g8204_i0
825	NODE_20253_length_1367_cov_16.537009_g9254_i1
826	NODE_46738_length_462_cov_13.892601_g31561_i0
827	NODE_29452_length_982_cov_8.140575_g17960_i0
828	NODE_65109_length_231_cov_22.526596_g49899_i0
829	NODE_26840_length_1081_cov_17.053950_g16356_i0
830	NODE_21844_length_1294_cov_31.155076_g13408_i0
831	NODE_10750_length_1948_cov_14.306037_g6774_i0
832	NODE_8020_length_2197_cov_18.955432_g4868_i1
833	NODE_36959_length_727_cov_14.271930_g23086_i0
834	NODE_27898_length_1040_cov_24.400201_g730_i3
835	NODE_29657_length_973_cov_8.305376_g18091_i0
836	NODE_47737_length_440_cov_18.760705_g32545_i0
837	NODE_14548_length_1677_cov_13.855569_g9065_i0
838	NODE_17060_length_1535_cov_6.632038_g10579_i0
839	NODE_20993_length_1330_cov_12.050505_g12125_i1
840	NODE_8906_length_2105_cov_19.136275_g5651_i0
841	NODE_37873_length_700_cov_15.321157_g23780_i0
842	NODE_8118_length_2187_cov_11.180037_g5148_i0
843	NODE_35049_length_786_cov_9.995962_g21671_i0
844	NODE_29541_length_978_cov_17.051337_g18014_i0
845	NODE_23660_length_1213_cov_24.094872_g14443_i0
846	NODE_19986_length_1380_cov_29.226627_g1081_i3
847	NODE_6386_length_2389_cov_27.525575_g3698_i1
848	NODE_26312_length_1102_cov_7.575071_g16074_i0
849	NODE_25882_length_1119_cov_45.015799_g7901_i2
850	NODE_46078_length_478_cov_172.151724_g30908_i0
851	NODE_59808_length_269_cov_5.535398_g44598_i0
852	NODE_18076_length_1479_cov_10.993733_g11175_i0
853	NODE_18605_length_1451_cov_19.327415_g6335_i1
854	NODE_54829_length_321_cov_22.327338_g39619_i0
855	NODE_36264_length_748_cov_10.939007_g22556_i0
856	NODE_34921_length_790_cov_6.305221_g21579_i0
857	NODE_24971_length_1157_cov_10.022442_g8590_i1
858	NODE_13414_length_1752_cov_26.788765_g3178_i2
859	NODE_54183_length_329_cov_10.139860_g38973_i0
860	NODE_14646_length_1670_cov_10.553780_g9134_i0
861	NODE_34039_length_820_cov_11.212355_g20956_i0
862	NODE_2268_length_3311_cov_13.870869_g1459_i0
863	NODE_34221_length_814_cov_24.888457_g21090_i0
864	NODE_25456_length_1137_cov_8.439671_g15550_i0
865	NODE_16296_length_1575_cov_18.049608_g10124_i0
866	NODE_11508_length_1887_cov_11.407267_g7257_i0
867	NODE_24684_length_1169_cov_17.231794_g15067_i0
868	NODE_24851_length_1162_cov_15.485255_g4748_i1
869	NODE_29545_length_978_cov_7.945455_g18016_i0
870	NODE_17195_length_1527_cov_15.583558_g8997_i1
871	NODE_23207_length_1233_cov_15.484034_g14192_i0
872	NODE_7359_length_2269_cov_7.132974_g4704_i0
873	NODE_41194_length_604_cov_57.367201_g26426_i0
874	NODE_34729_length_796_cov_8.583001_g21443_i0
875	NODE_32631_length_868_cov_7.718788_g20008_i0
876	NODE_33846_length_827_cov_15.096939_g20816_i0
877	NODE_41167_length_605_cov_5.699288_g26399_i0
878	NODE_46822_length_460_cov_24.146283_g31644_i0
879	NODE_25338_length_1142_cov_13.030027_g15472_i0
880	NODE_35137_length_783_cov_35.650000_g20596_i1
881	NODE_30122_length_954_cov_4.334797_g18390_i0
882	NODE_25261_length_1145_cov_12.711434_g15422_i0
883	NODE_36515_length_741_cov_5.207736_g22742_i0
884	NODE_25748_length_1124_cov_72.416281_g7751_i1
885	NODE_42803_length_559_cov_10.011628_g27823_i0
886	NODE_33257_length_847_cov_79.123134_g10551_i3
887	NODE_13807_length_1725_cov_15.545184_g8619_i0
888	NODE_39734_length_645_cov_10.950166_g25227_i0
889	NODE_1857_length_3481_cov_23.180337_g1210_i0
890	NODE_18874_length_1436_cov_67.010768_g4983_i5
891	NODE_31791_length_896_cov_31.762016_g19449_i1
892	NODE_42408_length_570_cov_8.176471_g27466_i0
893	NODE_1212_length_3870_cov_9.305461_g803_i0
894	NODE_5216_length_2559_cov_9.026630_g3337_i0
895	NODE_15908_length_1598_cov_8.244373_g9879_i0
896	NODE_31543_length_905_cov_11.426914_g19283_i0
897	NODE_48676_length_420_cov_6.811671_g33477_i0
898	NODE_12826_length_1792_cov_7.029731_g8037_i0
899	NODE_18005_length_1483_cov_37.710417_g4527_i1
900	NODE_43281_length_547_cov_12.952381_g28257_i0
901	NODE_9776_length_2027_cov_9.469254_g6188_i0
902	NODE_7695_length_2232_cov_9.971220_g4902_i0
903	NODE_47388_length_447_cov_10.002475_g32199_i0
904	NODE_37188_length_721_cov_17.297935_g23264_i0
905	NODE_46300_length_473_cov_6.872093_g31128_i0
906	NODE_4552_length_2680_cov_10.684111_g2936_i0
907	NODE_8336_length_2163_cov_36.095283_g5287_i0
908	NODE_21819_length_1295_cov_10.068690_g13392_i0
909	NODE_15141_length_1640_cov_13.121478_g8758_i1
910	NODE_9209_length_2077_cov_8.116519_g5843_i0
911	NODE_10370_length_1977_cov_8.682006_g6543_i0
912	NODE_9274_length_2070_cov_31.068574_g2240_i4
913	NODE_48931_length_415_cov_24.798387_g33732_i0
914	NODE_23662_length_1213_cov_19.203419_g3186_i1
915	NODE_3689_length_2864_cov_34.441333_g2376_i0
916	NODE_26553_length_1093_cov_10.900000_g16199_i0
917	NODE_46211_length_475_cov_11.532407_g31039_i0
918	NODE_15999_length_1593_cov_7.112903_g9941_i0
919	NODE_88872_length_154_cov_1.441441_g73662_i0
920	NODE_12902_length_1787_cov_31.890482_g8077_i1
921	NODE_26383_length_1099_cov_8.814394_g16111_i0
922	NODE_13534_length_1744_cov_23.804233_g8049_i1
923	NODE_40217_length_632_cov_13.957555_g25614_i0
924	NODE_36454_length_742_cov_43.769671_g20460_i1
925	NODE_34677_length_798_cov_10.311258_g21402_i0
926	NODE_13034_length_1779_cov_13.341014_g7524_i1
927	NODE_57580_length_290_cov_21.012146_g42370_i0
928	NODE_68975_length_210_cov_7.299401_g53765_i0
929	NODE_7239_length_2283_cov_7.660268_g4630_i0
930	NODE_41415_length_598_cov_5.596396_g26614_i0
931	NODE_23038_length_1240_cov_6.010025_g14092_i0
